Source	Target	Path	Support	Confidence
85	94	65>75>85>86>85	11	0.2682926829268293
85	94	16>6>96>86>85	10	0.20833333333333334
85	94	76>75>76>75>85	12	0.2352941176470588
85	94	83>73>83>84>85	10	0.17857142857142858
85	74	85	1231	0.10829594440045746
85	74	75>76>86>85	11	0.062146892655367235
85	74	54>64>74>75>85	10	0.18867924528301888
85	74	85>95>94>95>85	10	0.2857142857142857
85	74	95>94>95>85	20	0.12269938650306748
85	74	84>83>84>85	18	0.10404624277456648
85	74	96>86>87>86>85	11	0.22448979591836735
85	74	76>75>74>75>85	10	0.2564102564102564
85	74	5>6>96>86>85	12	0.26666666666666666
85	74	63>64>74>75>85	10	0.19230769230769232
85	74	96>6>96>95>85	10	0.22727272727272724
85	74	3>93>94>84>85	13	0.26
85	74	94>84>83>84>85	13	0.3170731707317073
85	74	76>86>96>86>85	11	0.2
85	74	74>75>85>86>85	10	0.2127659574468085
85	74	83>73>83>84>85	11	0.19642857142857142
85	83	85	684	0.06017418844022169
85	65	85	699	0.06149379783584059
85	65	77>76>75>85	22	0.12643678160919541
85	5	85	736	0.06474883434503387
85	5	83>73>74>75>85	10	0.18867924528301888
85	96	85	1205	0.10600862144805137
85	96	86>87>86>85	34	0.19101123595505617
85	96	67>66>65>75>85	10	0.24390243902439024
85	96	65>75>85>84>85	11	0.25
85	96	97>96>95>85	11	0.0728476821192053
85	96	95>85>75>85	11	0.060109289617486336
85	96	74>75>76>86>85	10	0.20408163265306123
85	96	94>95>96>86>85	13	0.26
85	96	95>96>86>85	18	0.10285714285714284
85	96	76>75>85>84>85	11	0.22916666666666663
85	96	92>82>83>84>85	13	0.22807017543859648
85	96	94>4>94>84>85	11	0.23404255319148934
85	96	74>64>74>75>85	10	0.19230769230769232
85	96	74>75>74>75>85	10	0.19607843137254902
85	96	74>84>85>75>85	11	0.22
85	96	65>66>76>86>85	11	0.23404255319148934
85	96	5>6>96>95>85	10	0.18181818181818182
85	96	76>75>76>75>85	11	0.21568627450980393
85	96	83>73>83>84>85	11	0.19642857142857142
86	86	86	1923	0.1729472074826873
86	86	66>76>86>96>86	18	0.32727272727272727
86	86	86>76>75>76>86	17	0.37777777777777777
86	86	57>67>77>87>86	14	0.3684210526315789
86	86	89>88>87>86	48	0.3057324840764331
86	86	95>94>95>96>86	12	0.32432432432432434
86	86	66>67>77>87>86	11	0.19642857142857142
86	86	68>67>77>87>86	13	0.34210526315789475
86	86	95>96>6>96>86	16	0.36363636363636365
86	86	93>94>95>96>86	10	0.18518518518518517
86	86	84>74>75>76>86	15	0.3333333333333333
86	86	95>85>86>76>86	10	0.3125
86	86	6>96>86>96>86	11	0.37931034482758624
86	86	84>74>84>85>86	16	0.32653061224489793
86	86	86>96>95>85>86	14	0.4
86	86	95>85>75>76>86	15	0.3191489361702128
86	86	78>77>76>86	31	0.1987179487179487
86	86	77>76>75>76>86	11	0.3055555555555556
86	86	75>74>75>76>86	15	0.32608695652173914
86	86	95>96>97>96>86	19	0.3584905660377358
86	86	97>87>86>96>86	16	0.37209302325581395
86	86	84>85>86>85>86	11	0.22
86	86	95>94>95>85>86	14	0.34146341463414637
86	86	87>88>87>86	22	0.19469026548672563
86	86	66>76>75>85>86	15	0.3333333333333333
86	86	96>97>87>86	23	0.1369047619047619
86	86	75>76>75>85>86	16	0.37209302325581395
86	86	75>85>86>85>86	15	0.375
86	86	86>85>86>96>86	19	0.4222222222222222
86	86	86>85>95>96>86	14	0.32558139534883723
86	86	6>96>97>87>86	18	0.3829787234042553
86	86	88>87>97>96>86	15	0.3409090909090909
86	86	97>96>86>85>86	15	0.3125
86	86	77>76>86>87>86	10	0.3125
86	86	95>85>75>85>86	13	0.3333333333333333
86	86	95>96>86>76>86	15	0.35714285714285715
86	86	86>76>75>85>86	10	0.19230769230769232
86	86	84>94>95>96>86	16	0.42105263157894735
86	86	84>85>95>96>86	14	0.35
86	86	84>85>84>85>86	16	0.32
86	86	77>67>66>76>86	10	0.2
86	86	86>76>66>76>86	14	0.34146341463414637
86	86	77>67>77>87>86	12	0.32432432432432434
86	86	77>76>77>76>86	15	0.39473684210526316
86	86	88>78>77>87>86	18	0.33962264150943394
86	86	86>85>75>76>86	16	0.36363636363636365
86	86	88>87>97>87>86	14	0.3684210526315789
86	86	88>87>86>85>86	12	0.3428571428571428
86	86	86>76>86>85>86	15	0.3488372093023256
86	86	6>96>86>85>86	12	0.32432432432432434
86	86	95>96>97>87>86	10	0.24390243902439024
86	86	6>96>6>96>86	13	0.34210526315789475
86	86	86>85>86>85>86	18	0.35294117647058826
86	86	68>67>66>76>86	13	0.3611111111111111
86	86	84>85>86>87>86	11	0.3548387096774194
86	86	97>96>86>87>86	15	0.3409090909090909
86	86	15>5>95>96>86	10	0.3225806451612903
86	86	8>7>6>96>86	14	0.31111111111111117
86	97	86	1137	0.10225739724795395
86	97	85>86>76>86	12	0.07547169811320754
86	97	75>76>86>85>86	10	0.22222222222222224
86	97	75>76>75>76>86	11	0.21568627450980393
86	97	83>84>85>86	29	0.17159763313609466
86	97	66>67>77>87>86	10	0.17857142857142858
86	97	87>86>76>86	28	0.17283950617283952
86	97	4>94>95>96>86	10	0.2631578947368421
86	97	94>95>85>86	29	0.17365269461077845
86	97	4>5>95>96>86	12	0.2352941176470588
86	97	15>16>6>96>86	11	0.2619047619047619
86	97	88>98>88>87>86	14	0.2456140350877193
86	97	7>97>87>86	27	0.17197452229299362
86	97	97>87>77>87>86	10	0.20408163265306123
86	66	86	677	0.060886770393020956
86	88	86	708	0.06367479089846209
86	77	86	1203	0.10819318284018346
86	77	95>85>95>85>86	11	0.24444444444444444
86	77	96>86>96>86	29	0.18354430379746836
86	77	77>76>77>87>86	11	0.2391304347826087
86	77	85>75>76>86	33	0.18032786885245902
86	77	87>77>87>86	21	0.12209302325581393
86	77	77>87>86>76>86	10	0.19607843137254902
86	77	75>85>95>96>86	10	0.25
86	77	26>16>6>96>86	13	0.2653061224489796
86	77	67>66>76>86	30	0.18518518518518517
86	77	75>85>86>87>86	11	0.2558139534883721
86	77	93>94>84>85>86	12	0.2727272727272727
86	77	86>87>77>87>86	10	0.2702702702702703
86	77	88>78>88>87>86	11	0.2558139534883721
86	77	77>67>77>76>86	11	0.25
86	77	66>65>75>76>86	11	0.25
86	75	86	1237	0.11125101178163505
86	75	86>96>86>87>86	11	0.2619047619047619
86	75	85>75>85>86	27	0.17197452229299362
86	75	84>85>95>85>86	11	0.21153846153846156
86	75	4>5>6>96>86	10	0.24390243902439024
86	75	6>7>6>96>86	10	0.21739130434782608
86	75	77>78>77>76>86	10	0.23809523809523808
86	75	6>5>95>96>86	10	0.21739130434782608
86	75	73>74>75>85>86	12	0.19672131147540983
86	75	86>85>84>85>86	10	0.2127659574468085
86	84	86	667	0.05998740893965285
86	84	87>88>87>86	13	0.1150442477876106
86	84	86>87>97>96>86	11	0.21568627450980393
86	95	86	1237	0.11125101178163505
86	95	6>96>86>87>86	10	0.23255813953488375
86	95	65>66>76>86	24	0.13953488372093023
86	95	96>86>96>86	10	0.06329113924050633
86	95	75>76>77>87>86	10	0.20833333333333334
86	95	75>74>75>76>86	10	0.21739130434782608
86	95	97>96>6>96>86	10	0.24390243902439024
86	95	77>78>77>76>86	12	0.2857142857142857
86	95	64>65>75>76>86	10	0.21739130434782608
86	95	77>67>66>76>86	12	0.24
86	95	6>96>95>85>86	13	0.2708333333333333
86	95	95>96>97>87>86	10	0.24390243902439024
86	95	66>65>66>76>86	10	0.2631578947368421
86	6	86	694	0.06241568486374674
96	85	86>76>86>96	13	0.08441558441558442
96	85	96	1194	0.10728726749932609
96	85	56>66>76>86>96	10	0.22727272727272724
96	85	75>76>86>96	20	0.10752688172043011
96	85	97>98>97>96	10	0.08196721311475409
96	85	94>95>5>6>96	10	0.21739130434782608
96	85	3>93>94>95>96	13	0.19402985074626866
96	85	5>95>85>86>96	10	0.20408163265306123
96	85	85>75>76>86>96	18	0.32142857142857145
96	85	96>97>96>97>96	10	0.18867924528301888
96	85	5>6>96>95>96	11	0.22916666666666663
96	85	85>95>96>6>96	10	0.21739130434782608
96	85	25>15>16>6>96	14	0.2916666666666667
96	85	87>97>98>97>96	12	0.2857142857142857
96	85	96>95>94>95>96	10	0.2857142857142857
96	87	96	1219	0.1095336508221763
96	87	6>96>95>96	12	0.06741573033707865
96	87	96>6>7>97>96	13	0.24074074074074073
96	87	98>8>98>97>96	11	0.2619047619047619
96	87	76>75>85>86>96	10	0.19607843137254902
96	87	74>84>85>86>96	10	0.23255813953488375
96	87	25>26>16>6>96	11	0.2619047619047619
96	87	67>77>87>97>96	10	0.24390243902439024
96	87	77>87>97>96	16	0.10666666666666667
96	87	96>86>96>6>96	11	0.2894736842105263
96	87	90>99>98>97>96	10	0.20408163265306123
96	87	7>97>96>97>96	13	0.28888888888888886
96	94	96	691	0.062090035043579836
96	5	96	1230	0.1105220594842304
96	5	7>6>96>95>96	12	0.21818181818181817
96	5	76>86>96>6>96	10	0.21739130434782608
96	5	5>95>5>6>96	10	0.20408163265306123
96	5	5>95>85>95>96	10	0.21739130434782608
96	5	87>86>96>6>96	10	0.2631578947368421
96	5	65>75>85>86>96	10	0.2777777777777778
96	5	65>75>85>95>96	10	0.19607843137254902
96	5	16>6>5>6>96	10	0.23809523809523808
96	5	96>97>96>6>96	11	0.2
96	5	87>86>85>95>96	10	0.23809523809523808
96	5	96>86>85>86>96	10	0.22222222222222224
96	5	74>75>76>86>96	12	0.21428571428571427
96	96	96	1622	0.1457453499865217
96	96	5>6>96>86>96	15	0.35714285714285715
96	96	7>6>96>95>96	17	0.3090909090909091
96	96	7>97>96>95>96	11	0.2972972972972973
96	96	87>86>87>86>96	11	0.2972972972972973
96	96	87>86>76>86>96	14	0.3783783783783784
96	96	93>94>95>96	37	0.18226600985221675
96	96	97>98>97>96	18	0.14754098360655737
96	96	25>15>5>95>96	11	0.3235294117647059
96	96	97>87>97>96	51	0.3469387755102041
96	96	3>93>94>95>96	24	0.3582089552238806
96	96	86>96>97>96	32	0.21476510067114093
96	96	95>96>95>96	47	0.3032258064516129
96	96	8>7>6>96	53	0.3045977011494253
96	96	96>95>85>86>96	14	0.32558139534883723
96	96	78>88>98>97>96	18	0.391304347826087
96	96	36>26>16>6>96	12	0.3157894736842105
96	96	26>16>6>96	17	0.10303030303030303
96	96	87>97>96>97>96	16	0.4
96	96	97>96>97>96	26	0.14942528735632185
96	96	14>4>5>95>96	11	0.2972972972972973
96	96	17>7>6>96	32	0.21917808219178084
96	96	94>4>5>95>96	11	0.18032786885245902
96	96	5>95>96>97>96	15	0.35714285714285715
96	96	85>86>85>86>96	15	0.3125
96	96	85>86>96>6>96	16	0.37209302325581395
96	96	9>8>98>97>96	12	0.3157894736842105
96	96	16>6>5>95>96	12	0.3157894736842105
96	96	87>97>7>97>96	18	0.4
96	96	98>88>87>86>96	15	0.3488372093023256
96	96	99>98>97>96	33	0.19186046511627908
96	96	96>95>96>97>96	13	0.3023255813953488
96	96	94>95>85>95>96	14	0.3181818181818182
96	96	18>17>16>6>96	16	0.34782608695652173
96	96	67>77>87>97>96	10	0.24390243902439024
96	96	77>87>97>96	35	0.23333333333333334
96	96	7>6>5>95>96	13	0.3170731707317073
96	96	96>86>76>86>96	10	0.18181818181818182
96	96	87>86>87>97>96	15	0.38461538461538464
96	96	78>77>87>86>96	14	0.3181818181818182
96	96	7>97>96>6>96	16	0.34782608695652173
96	96	76>86>96>86>96	12	0.3157894736842105
96	96	16>6>5>6>96	13	0.30952380952380953
96	96	18>17>7>6>96	13	0.3823529411764706
96	96	94>95>96>97>96	14	0.3684210526315789
96	96	7>6>7>6>96	12	0.3157894736842105
96	96	5>6>96>6>96	15	0.3125
96	96	7>17>7>97>96	14	0.3684210526315789
96	96	7>97>7>6>96	13	0.3333333333333333
96	96	9>8>7>97>96	14	0.31111111111111117
96	96	7>97>96>97>96	10	0.22222222222222224
96	96	94>95>5>95>96	15	0.3333333333333333
96	96	14>4>5>6>96	15	0.3191489361702128
96	96	67>77>76>86>96	13	0.3714285714285715
96	96	16>15>5>6>96	13	0.3023255813953488
96	96	74>75>76>86>96	17	0.30357142857142855
96	96	85>86>87>97>96	12	0.3
96	96	83>84>85>86>96	16	0.3333333333333333
96	96	16>6>96>97>96	16	0.4
96	76	96	740	0.06649294635636625
96	76	86>96>86>96	21	0.12804878048780488
96	7	96	1207	0.10845538682720819
96	7	5>95>96>86>96	13	0.2549019607843137
96	7	94>93>94>95>96	11	0.2037037037037037
96	7	85>84>85>86>96	10	0.21739130434782608
96	7	6>7>97>96	32	0.1839080459770115
96	7	76>86>85>95>96	14	0.30434782608695654
96	7	6>96>6>96	21	0.11351351351351352
96	7	16>26>16>6>96	10	0.23809523809523808
96	7	17>7>6>96	11	0.07534246575342465
96	7	83>93>94>95>96	10	0.2
96	7	98>97>96>95>96	10	0.25
96	7	78>88>87>86>96	13	0.2653061224489796
96	7	18>8>7>6>96	11	0.275
96	7	96>97>96>6>96	11	0.2
96	7	5>6>96>6>96	12	0.25
96	16	96	653	0.058675532392847514
96	16	8>7>97>96	21	0.13636363636363635
96	16	87>97>96>95>96	11	0.2558139534883721
96	98	96	689	0.061910324377751826
96	98	15>5>95>96	18	0.125
96	98	99>98>97>96	27	0.1569767441860465
87	87	86>96>86>87	24	0.14035087719298245
87	87	86>87	-258	-0.09347826086956522
87	87	87	1100	0.10158847432582194
87	87	87>86>87	65	0.09687034277198212
87	87	87>86>87>86>87	11	0.3142857142857143
87	87	95>85>86>87	33	0.18232044198895028
87	87	85>86>87	19	0.025572005383580083
87	87	77>76>86>87	24	0.1568627450980392
87	87	76>86>87	-21	-0.03225806451612904
87	87	96>86>96>97>87	20	0.625
87	87	86>96>97>87	4	0.02631578947368421
87	87	6>96>86>87	29	0.17791411042944785
87	87	74>75>76>86>87	10	0.2857142857142857
87	87	75>76>86>87	21	0.12280701754385964
87	87	76>86>87>97>87	10	0.3333333333333333
87	87	84>85>86>87	30	0.16574585635359115
87	87	98>8>98>88>87	17	0.3269230769230769
87	87	9>99>89>88>87	10	0.2857142857142857
87	87	88>87>77>87	47	0.29375
87	87	7>97>87>77>87	14	0.35
87	87	97>87>77>87	19	0.1165644171779141
87	87	77>87>77>87	52	0.2988505747126437
87	87	85>75>76>77>87	15	0.3333333333333333
87	87	86>76>86>87	27	0.15083798882681568
87	87	78>77>78>77>87	5	0.11904761904761905
87	87	70>79>89>88>87	17	0.3617021276595745
87	87	65>66>67>77>87	11	0.18333333333333332
87	87	75>85>86>87	31	0.1751412429378531
87	87	18>8>98>88>87	10	0.3125
87	87	66>76>86>87	15	0.10273972602739725
87	87	98>99>98>97>87	13	0.3023255813953488
87	87	85>86>85>86>87	10	0.17857142857142858
87	87	76>86>76>77>87	14	0.32558139534883723
87	87	77>87>88>87	29	0.19727891156462582
87	87	87>97>98>97>87	12	0.3076923076923077
87	87	85>86>96>97>87	14	0.2641509433962264
87	87	88>87>86>87	21	0.13548387096774195
87	87	69>68>78>77>87	11	0.2972972972972973
87	87	69>79>89>88>87	15	0.3
87	87	98>88>87>97>87	13	0.28888888888888886
87	87	78>88>98>88>87	17	0.3333333333333333
87	87	96>86>85>86>87	12	0.2926829268292683
87	87	88>78>88>87	26	0.18571428571428572
87	87	70>80>89>88>87	19	0.34545454545454546
87	87	80>89>88>87	27	0.16981132075471697
87	87	85>95>96>86>87	14	0.34146341463414637
87	87	89>88>87>88>87	14	0.2916666666666667
87	87	89>88>87>97>87	12	0.3
87	87	96>86>76>77>87	12	0.2857142857142857
87	87	89>99>98>88>87	11	0.16176470588235295
87	87	89>88>78>88>87	15	0.40540540540540543
87	87	56>66>67>77>87	16	0.42105263157894735
87	87	96>86>87>97>87	10	0.2857142857142857
87	87	97>87>86>87	27	0.16265060240963855
87	87	58>68>78>77>87	15	0.3333333333333333
87	87	76>86>96>97>87	11	0.2619047619047619
87	87	78>77>87>97>87	11	0.3142857142857143
87	87	79>78>77>78>77>87	10	0.5882352941176471
87	87	18>8>98>97>87	12	0.41379310344827586
87	87	87>77>87>88>87	13	0.34210526315789475
87	87	98>97>96>86>87	14	0.31111111111111117
87	87	98>97>87>77>87	14	0.35
87	87	96>6>7>97>87	11	0.2972972972972973
87	87	86>87>88>98>88>87	10	0.3225806451612903
87	87	56>57>67>77>87	14	0.3333333333333333
87	87	67>66>76>86>87	12	0.2857142857142857
87	87	98>97>98>88>87	13	0.3823529411764706
87	87	7>6>7>97>87	13	0.30952380952380953
87	87	78>68>78>77>87	10	0.2857142857142857
87	87	65>66>76>77>87	13	0.3023255813953488
87	87	78>88>98>97>87	14	0.3181818181818182
87	87	67>77>76>77>87	14	0.4117647058823529
87	87	87>88>78>77>87	11	0.2972972972972973
87	87	98>97>96>97>87	15	0.38461538461538464
87	87	69>68>78>88>87	13	0.35135135135135137
87	87	67>77>78>88>87	14	0.35
87	87	98>88>89>88>87	11	0.3142857142857143
87	87	96>97>96>97>87	11	0.3235294117647059
87	98	86>87	443	0.1605072463768116
87	98	87	805	0.07434429257480607
87	98	87>86>87>86>87	11	0.3142857142857143
87	98	75>76>86>87	28	0.16374269005847952
87	98	78>88>87	53	0.07123655913978495
87	98	57>67>77>87	16	0.09248554913294797
87	98	94>95>96>86>87	12	0.2857142857142857
87	98	68>78>88>87	14	0.0880503144654088
87	98	75>76>77>87	15	0.10344827586206896
87	98	74>84>85>86>87	15	0.2830188679245283
87	98	77>78>77>87	11	0.07971014492753623
87	98	79>89>88>87	17	0.09289617486338798
87	98	65>66>67>77>87	14	0.23333333333333334
87	98	56>66>76>86>87	10	0.29411764705882354
87	98	9>8>7>97>87	11	0.3142857142857143
87	98	78>68>67>77>87	10	0.23809523809523808
87	98	88>78>77>87	15	0.09375
87	98	88>78>88>87	10	0.07142857142857142
87	98	96>97>87>97>87	11	0.2682926829268293
87	98	90>99>98>97>87	13	0.2765957446808511
87	98	97>87>86>87	27	0.16265060240963855
87	98	94>84>85>86>87	11	0.3055555555555556
87	98	76>86>76>86>87	15	0.36585365853658536
87	98	96>6>96>86>87	12	0.35294117647058826
87	98	85>86>96>86>87	14	0.358974358974359
87	98	87>97>96>86>87	16	0.3404255319148936
87	98	5>6>96>86>87	12	0.32432432432432434
87	98	76>75>85>86>87	15	0.3488372093023256
87	89	87	708	0.06538603620243813
87	76	87	1222	0.11285555966014037
87	76	85>95>85>86>87	11	0.22916666666666663
87	76	6>96>86>87	12	0.0736196319018405
87	76	85>84>85>86>87	10	0.19607843137254902
87	76	76>66>67>77>87	10	0.22727272727272724
87	76	76>86>76>77>87	11	0.2558139534883721
87	76	88>87>86>87	29	0.1870967741935484
87	76	7>97>87>88>87	10	0.22727272727272724
87	76	88>98>97>87	14	0.07106598984771574
87	76	87>86>87>97>87	10	0.24390243902439024
87	76	69>79>78>88>87	11	0.22916666666666663
87	76	96>95>96>97>87	11	0.2972972972972973
87	67	87	667	0.061599556704839305
87	78	87	993	0.09170668636867381
87	78	17>7>97>87	30	0.19230769230769232
87	78	85>86>87>97>87	10	0.18518518518518517
87	78	78>77>78>77>87	10	0.23809523809523808
87	78	77>78>77>87	15	0.10869565217391304
87	78	75>85>86>87	10	0.05649717514124294
87	78	69>68>67>77>87	12	0.26666666666666666
87	78	5>95>96>97>87	13	0.22807017543859648
87	78	58>57>67>77>87	11	0.22
87	78	89>99>98>88>87	11	0.16176470588235295
87	78	78>88>87>88>87	10	0.21739130434782608
87	78	87>88>98>97>87	10	0.16129032258064516
87	78	18>8>7>97>87	10	0.18181818181818182
87	78	98>97>87>97>87	10	0.20833333333333334
87	78	87>77>87>97>87	10	0.20408163265306123
87	96	87	1186	0.10953084595493168
87	96	89>88>87>77>87	10	0.19607843137254902
87	96	77>87>77>87	12	0.06896551724137931
87	96	78>88>87>97>87	13	0.23636363636363636
87	96	88>87>97>87	18	0.10650887573964497
87	96	87>88>98>88>87	14	0.208955223880597
87	96	85>86>96>97>87	10	0.18867924528301888
87	96	69>68>78>77>87	10	0.2702702702702703
87	96	87>97>96>86>87	10	0.2127659574468085
87	96	78>88>98>97>87	10	0.22727272727272724
87	85	87	660	0.06095308459549316
87	85	85>84>85>86>87	10	0.19607843137254902
87	85	67>68>78>77>87	10	0.15625
87	7	87	699	0.06455485777613594
97	8	87>86>87>97	16	0.09815950920245399
97	8	97	537	0.04954788706403396
97	8	96>97	511	0.18159203980099503
97	8	87>86>96>97	43	0.27044025157232704
97	8	89>88>98>97	17	0.10625
97	8	17>7>97	40	0.06279434850863422
97	8	96>97>7>97	19	0.10052910052910052
97	8	96>86>87>97	16	0.10457516339869281
97	8	97>98>8>98>97	11	0.21153846153846156
97	8	75>85>95>96>97	13	0.3023255813953488
97	8	17>7>6>96>97	12	0.32432432432432434
97	8	68>67>77>87>97	10	0.23809523809523808
97	8	9>8>98>97	16	0.1
97	8	86>96>97>96>97	14	0.4
97	8	27>17>7>97	13	0.08227848101265822
97	8	6>96>95>96>97	23	0.5348837209302325
97	8	77>87>86>96>97	12	0.4444444444444444
97	8	90>99>98>97	13	0.07514450867052024
97	8	18>17>7>97	14	0.09210526315789473
97	8	95>85>86>96>97	14	0.29787234042553185
97	8	75>85>86>87>97	13	0.3333333333333333
97	8	7>97>7>97	19	0.10497237569060773
97	8	8>98>97>98>97	10	0.2564102564102564
97	8	87>88>87>97	26	0.20967741935483872
97	8	99>98>97>96>97	19	0.38
97	8	95>94>95>96>97	12	0.35294117647058826
97	8	15>16>6>96>97	12	0.3
97	99	97	668	0.06163498800516701
97	99	98>97>96>97	15	0.08620689655172413
97	99	99>98>97>96>97	12	0.24
97	88	97	908	0.08377929507289167
97	88	6>96>97	39	0.0546218487394958
97	88	95>96>97	41	0.05525606469002695
97	88	97>96>97	32	0.04885496183206107
97	88	97>98>8>98>97	10	0.19230769230769232
97	88	89>99>98>97	28	0.16867469879518074
97	88	9>8>98>97	29	0.18125
97	88	76>77>87>97	16	0.1032258064516129
97	88	7>97>7>97	30	0.16574585635359115
97	88	77>67>77>87>97	10	0.18518518518518517
97	88	88>98>97>87>97	10	0.16129032258064516
97	88	66>76>77>87>97	12	0.27906976744186046
97	95	97	656	0.06052777265178076
97	86	97	1235	0.11395091345266656
97	86	97>98>8>98>97	10	0.19230769230769232
97	86	88>87>97>7>97	12	0.25
97	86	95>5>95>96>97	10	0.2
97	86	77>78>88>98>97	11	0.21153846153846156
97	86	19>18>8>7>97	10	0.20408163265306123
97	86	8>98>8>98>97	12	0.2352941176470588
97	86	97>96>97>96>97	10	0.19230769230769232
97	86	79>78>88>87>97	12	0.24
97	86	15>5>6>96>97	10	0.23809523809523808
97	86	95>5>6>96>97	10	0.20408163265306123
97	6	97	1254	0.1157040044288614
97	6	0>9>8>7>97	11	0.25
97	6	88>98>97>98>97	13	0.23214285714285715
97	6	16>6>7>97	19	0.11728395061728394
97	6	6>7>97>96>97	10	0.2564102564102564
97	6	4>5>6>7>97	10	0.20833333333333334
97	6	97>87>88>98>97	13	0.25
97	6	95>96>95>96>97	11	0.22916666666666663
97	6	77>87>88>98>97	12	0.21428571428571427
97	6	99>98>88>98>97	10	0.22727272727272724
97	6	86>96>6>7>97	12	0.25
97	6	15>16>6>7>97	10	0.2702702702702703
97	77	97	678	0.0625576674663222
97	97	97	1125	0.10380143937995939
97	97	6>96>86>96>97	11	0.3142857142857143
97	97	86>96>97	60	0.09036144578313253
97	97	88>89>88>87>97	12	0.3636363636363636
97	97	87>86>96>97	21	0.1320754716981132
97	97	89>88>98>97	37	0.23125
97	97	77>78>88>87>97	18	0.29508196721311475
97	97	8>7>97>98>97	12	0.3157894736842105
97	97	26>16>17>7>97	12	0.3157894736842105
97	97	99>98>8>98>97	14	0.358974358974359
97	97	76>86>96>97	26	0.17567567567567569
97	97	77>87>97>98>97	13	0.3823529411764706
97	97	95>96>97	76	0.10242587601078168
97	97	97>7>6>96>97	15	0.29411764705882354
97	97	68>78>88>87>97	12	0.3076923076923077
97	97	15>5>6>7>97	13	0.3023255813953488
97	97	96>6>7>97	36	0.20454545454545456
97	97	68>78>88>98>97	15	0.32608695652173914
97	97	79>89>88>87>97	13	0.29545454545454547
97	97	99>89>88>87>97	10	0.3125
97	97	98>97>96>97	19	0.10919540229885058
97	97	88>98>88>98>97	17	0.32075471698113206
97	97	88>98>8>98>97	13	0.32500000000000007
97	97	85>95>96>97	28	0.15730337078651685
97	97	79>89>99>98>97	10	0.20833333333333334
97	97	95>5>6>7>97	10	0.18181818181818182
97	97	87>97>96>97	24	0.1714285714285714
97	97	16>6>96>97	30	0.1724137931034483
97	97	80>89>99>98>97	12	0.2857142857142857
97	97	88>98>8>7>97	12	0.2857142857142857
97	97	19>18>8>98>97	15	0.3125
97	97	99>98>88>87>97	14	0.34146341463414637
97	97	9>99>98>97	49	0.28488372093023256
97	97	99>98>97>7>97	14	0.31111111111111117
97	97	5>6>96>97	30	0.17341040462427745
97	97	88>98>99>98>97	12	0.3
97	97	96>95>96>97	24	0.13714285714285715
97	97	88>89>99>98>97	15	0.3488372093023256
97	97	77>76>77>87>97	12	0.3076923076923077
97	97	8>98>8>98>97	19	0.37254901960784315
97	97	80>90>99>98>97	22	0.45833333333333326
97	97	90>99>98>97	13	0.07514450867052022
97	97	88>87>77>87>97	15	0.3191489361702128
97	97	8>18>8>7>97	12	0.2857142857142857
97	97	80>89>88>98>97	12	0.3870967741935483
97	97	86>85>86>87>97	15	0.29411764705882354
97	97	8>98>88>87>97	19	0.3220338983050847
97	97	97>87>88>98>97	15	0.28846153846153844
97	97	97>98>99>98>97	11	0.3055555555555556
97	97	77>87>86>87>97	15	0.28846153846153844
97	97	99>90>99>98>97	11	0.2682926829268293
97	97	97>87>88>87>97	11	0.3055555555555556
97	97	99>98>88>98>97	13	0.29545454545454547
97	97	6>96>86>87>97	12	0.2857142857142857
97	97	8>98>97>96>97	13	0.29545454545454547
97	97	17>7>6>7>97	10	0.3225806451612903
97	97	97>98>8>7>97	19	0.2923076923076923
97	97	97>87>86>87>97	12	0.35294117647058826
97	97	95>96>97>87>97	14	0.30434782608695654
97	97	8>18>17>7>97	15	0.30612244897959184
97	97	88>87>88>98>97	10	0.30303030303030304
97	97	8>7>97>87>97	12	0.2926829268292683
97	97	91>90>99>98>97	11	0.275
97	97	6>7>97>7>97	17	0.3695652173913043
97	97	6>96>97>96>97	15	0.35714285714285715
97	97	8>98>99>98>97	11	0.3235294117647059
97	97	15>16>17>7>97	10	0.29411764705882354
97	97	17>7>97>7>97	19	0.3584905660377358
97	97	97>96>6>7>97	17	0.4146341463414634
97	97	26>27>17>7>97	12	0.2926829268292683
97	17	97	644	0.05942055729839453
98	98	87>86>87>97>98	11	0.3333333333333333
98	98	98	1728	0.1548109657767425
98	98	79>89>99>98	20	0.1111111111111111
98	98	89>88>87>97>98	12	0.3428571428571428
98	98	7>97>98>97>98	12	0.3870967741935483
98	98	97>98>97>98	23	0.21698113207547168
98	98	90>99>98>8>98	14	0.4
98	98	99>98>8>98	33	0.22297297297297297
98	98	17>18>8>98	11	0.10377358490566037
98	98	18>8>9>8>98	12	0.3428571428571428
98	98	7>17>7>97>98	15	0.3191489361702128
98	98	87>88>89>99>98	10	0.18518518518518517
98	98	78>88>98>97>98	13	0.3611111111111111
98	98	5>95>96>97>98	11	0.19642857142857142
98	98	96>97>7>8>98	15	0.3191489361702128
98	98	18>8>18>8>98	13	0.3611111111111111
98	98	76>86>87>88>98	21	0.20192307692307693
98	98	89>79>89>99>98	15	0.3409090909090909
98	98	9>99>98>99>98	15	0.3488372093023256
98	98	80>89>99>98	28	0.16184971098265896
98	98	90>99>89>99>98	13	0.30952380952380953
98	98	86>76>86>87>88>98	12	0.4000000000000001
98	98	98>88>98>97>98	10	0.30303030303030304
98	98	9>99>90>99>98	12	0.35294117647058826
